,Target,Student Price,Worker Price,Guest Price,Student Tax,Worker Tax,Guest Tax,Week,Year,x0_Friday,x0_Monday,x0_Thursday,x0_Tuesday,x0_Wednesday,x0_April,x0_August,x0_December,x0_February,x0_January,x0_July,x0_June,x0_March,x0_May,x0_November,x0_October,x0_September,temp,dew_point,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,wind_gust,rain_1h,snow_1h,is_holiday,is_leacture_free
2023-02-14,193.0,1.2144578313253012,1.2,1.26,0.0,0.07,0.07,0.1320754716981132,0.9868292682926828,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2839585941280685,-1.2602745380391775,-1.033836985906156,-1.284231781977445,-0.6350449967690321,2.406994327006079,0.625505132295608,-1.0980767824544269,-0.6231867507111964,-0.9385243165755152,-0.607831832673266,-0.1905825430599761,0.0,0.0
2023-02-15,170.0,1.2158940397350992,1.26,1.26,0.0018543046357615,0.07,0.07,0.1320754716981132,0.9868292682926828,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.475339467498162,-1.457238540321404,-1.32923875282665,-1.3458421235593612,-0.9297699818891092,1.7814303591800242,0.6888537381979547,-0.8431666488146744,-0.199618856694424,-1.1187872024244607,-0.607831832673266,-0.1905825430599761,0.0,0.0
2023-02-16,140.0,1.230508474576271,1.26,1.26,0.0,0.07,0.07,0.1320754716981132,0.9868292682926828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.164834939795119,-1.1286540436230927,-1.05698635411091,-1.3490847731163045,-0.8660456607820656,1.3373276949981805,0.6206321626108116,-0.5006179898905115,-0.3789395709496996,-0.3045660775786624,-0.607831832673266,-0.1905825430599761,0.0,0.0
2023-02-17,134.0,1.2,1.14,1.89,0.0025,0.07,0.07,0.1320754716981132,0.9868292682926828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3982175123213526,-0.2155118597181873,-0.529744653909044,-0.3843965299257703,-0.5064584202494616,0.7451908094223932,0.8106779803178501,2.828381953725493,0.7905097422754397,2.051003992559804,0.4229119368244408,-0.1905825430599761,0.0,0.0
2023-02-18,0.0,1.2,1.14,1.89,0.0025,0.07,0.07,0.1320754716981132,0.9868292682926828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2397122342263262,-0.0732897145360649,-0.402175806473017,0.2154936381086792,-0.5394585151084665,0.5541789108495616,0.644997011034792,3.242979592570974,1.2434491325926451,2.865225117405602,0.150460256532071,-0.1905825430599761,0.0,0.0
2023-02-19,0.0,1.2,1.14,1.89,0.0025,0.07,0.07,0.1320754716981132,0.9868292682926828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.483371637385844,-0.2709871643555645,-0.7235464159308952,-0.0974220441363173,-0.6964934492651099,0.6449095626716544,1.0007237980248886,2.3349939099368147,1.2967815864013266,1.7795969509445375,1.7146758475812711,-0.1905825430599761,0.0,0.0
2023-02-20,179.0,1.1640718562874253,1.26,1.26,0.0008383233532934,0.07,0.07,0.1509433962264151,0.9868292682926828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.420959824289219,-0.4275448750389319,-0.6098276178481397,-0.1768669582814202,-0.4871135370562519,0.8550226511017783,0.0358758004353082,2.4224217656892924,1.0965916510904794,1.2347574420303091,-0.607831832673266,-0.1905825430599761,0.0,0.0
2023-02-21,182.0,1.2455696202531643,1.365,1.26,0.0,0.07,0.07,0.1509433962264151,0.9868292682926828,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2581939611673008,-0.2236464596770334,-0.2408721959693781,-0.0520249503391159,-0.3801477123408571,0.4013693919912885,0.079732527598471,0.3985195724024329,0.7410419590326052,0.420536317184511,-0.607831832673266,-0.1905825430599761,0.0,0.0
2023-02-22,165.0,1.2266666666666666,1.326315789473684,1.26,0.0,0.07,0.07,0.1509433962264151,0.9868292682926828,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3129482363101887,-0.2738542774558135,-0.262686023700781,-0.5351797343236185,-0.067215778333053,-0.1143627341553686,0.2064297394031645,-0.5532853728739314,-1.0637591952176932,-0.393684807661287,-0.5468636244959525,-0.1905825430599761,0.0,0.0
2023-02-23,150.0,1.191111111111111,1.26,1.26,0.001037037037037,0.07,0.07,0.1509433962264151,0.9868292682926828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3927478423543976,-0.1613034190088269,-0.3408893380847898,-0.2044294795154354,-0.4871135370562519,-0.2671722530136287,1.025088646448869,-0.4077127263077587,0.4890654381394156,-0.6650918492765532,-0.289653996247911,-0.1905825430599761,0.0,0.0
2023-02-24,107.0,1.2,1.4175,1.26,0.0014893617021276,0.07,0.07,0.1509433962264151,0.9868292682926828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6927736339102215,-0.5935707266580057,-0.7368028917404551,-0.7751358015373985,-0.7670453762050513,-1.1028493092697949,0.644997011034792,0.2424134492395765,1.355524579002192,0.6007992030334566,0.2914492379421085,-0.1905825430599761,0.0,0.0
2023-02-25,0.0,1.2,1.4175,1.26,0.0014893617021276,0.07,0.07,0.1509433962264151,0.9868292682926828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3330704728839922,-1.3155498115300257,-1.366040312536772,-1.4641988323877797,-1.3360125289465132,-1.121950499127074,0.6206321626108116,0.0334292735613662,1.2782311676852636,0.2402734313355655,0.6229638699062509,0.0304052879845805,0.0,0.0
2023-02-26,0.0,1.2,1.4175,1.26,0.0014893617021276,0.07,0.07,0.1509433962264151,0.9868292682926828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7146807101574524,-1.8714363677341288,-1.7253006998682432,-1.585798190773141,-1.6330133826775564,0.3774929046696927,-0.0762025023149959,-0.0346169852532123,-0.0736305962478294,-0.2134219218123419,-0.607831832673266,0.4142262576935474,0.0,0.0
2023-02-27,131.0,1.1895652173913045,1.26,1.26,0.0024347826086956,0.07,0.07,0.1698113207547169,0.9868292682926828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7745016269539409,-2.037262188206674,-1.85667831087642,-1.9976146845048988,-1.518082017823781,1.3325523975338769,-0.4709130467834607,0.1313906059105271,-2.2038370121424,-0.393684807661287,-0.607831832673266,-0.1905825430599761,0.0,0.0
2023-02-28,141.0,1.21875,1.26,1.26,0.00109375,0.07,0.07,0.1698113207547169,0.9868292682926828,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5886479990241384,-1.9300454936671276,-1.74043682523289,-1.8095410102022065,-1.2461157188133622,1.509238403713733,-0.8948614093607006,0.6900862045986452,-1.6171800202469064,0.0579851198029241,-0.607831832673266,-0.1905825430599761,0.0,0.0
2023-03-01,133.0,1.2333333333333332,1.26,1.26,0.0012962962962962,0.07,0.07,0.1698113207547169,0.9868292682926828,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.355640058431849,-1.8330303876005605,-1.5790342858052997,-1.7187468226078029,-0.949114865082319,1.098562821782144,-1.5673312258625294,1.4341709913884015,-2.004420010944722,0.963350400415043,-0.607831832673266,-0.1905825430599761,0.0,0.0
2023-03-02,108.0,1.1857142857142855,1.26,1.764,0.0033333333333333,0.07,0.07,0.1698113207547169,0.9868292682926828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0615445406296713,-1.4325680322494936,-1.1798066131972442,-1.3393568244454752,-0.5064584202494616,0.5350777209922823,-1.099526136122127,1.0515951213968395,-1.7114779820535602,0.6007992030334566,-0.607831832673266,-0.1905825430599761,0.0,0.0
2023-03-03,119.0,1.2,1.26,1.26,0.0,0.07,0.07,0.1698113207547169,0.9868292682926828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.358806709465349,-1.6053282658017105,-1.1463191724395123,-1.495004003178738,-0.9297699818891092,0.7213143221007975,-0.4806589861530518,-1.0003261196371993,0.8422963278577821,-0.8473801608091946,-0.607831832673266,-0.1905825430599761,0.0,0.0
2023-03-04,0.0,1.2,1.26,1.26,0.0,0.07,0.07,0.1698113207547169,0.9868292682926828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.4605425708507151,-1.5399847579355688,-1.291151117105153,-1.6765923783675445,-1.45549563102222,0.6687860499932633,0.2356675575119396,-0.600896687090943,1.6724275654016028,0.420536317184511,-0.567821446056904,-0.1905825430599761,0.0,0.0
2023-03-05,0.0,1.2,1.26,1.26,0.0,0.07,0.07,0.1698113207547169,0.9868292682926828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.285916160221505,-1.372425334193106,-1.3382907493682523,-0.9551028519477331,-1.3803919668603473,-0.0522838671191882,0.118716285076839,0.2259812257487494,1.3632539201338854,-0.2134219218123419,-0.607831832673266,-0.1905825430599761,0.0,0.0
2023-03-06,112.0,1.2137931034482758,1.33875,1.26,0.0,0.07,0.07,0.1886792452830188,0.9868292682926828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.34959463373153,-1.3170833836534148,-1.4426112996755736,-1.0458970395421363,-1.4498059594948056,-1.0550963346265771,0.7034726472523423,0.4503442772581181,0.8214271068022112,0.3293921614181901,-0.4611270817466052,0.3444406268373716,0.0,0.0
2023-03-07,144.0,1.180327868852459,1.3341176470588234,1.89,0.0,0.07,0.07,0.1886792452830188,0.9868292682926828,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.129022995379897,-1.238137757823301,-1.352487049955356,-0.9875293475171628,-1.1391498940979674,-1.685435599916936,-0.022599835782242,1.8209602520186372,0.6730237570737071,1.6884527951782162,-0.527811059440542,0.9143566121628072,0.0,0.0
2023-03-08,87.0,1.182089552238806,1.326315789473684,1.26,0.0020895522388059,0.07,0.07,0.1886792452830188,0.9868292682926828,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0321234737547862,-0.9550936854847596,-1.225313918215137,-0.90808443337206,-0.8865284782807582,-2.1008864793128543,0.7424564047307086,1.7116227649450575,0.1907128704560685,1.41704575356295,0.9792468364424268,5.03170883267718,0.0,0.0
2023-03-09,93.0,1.2,1.1858823529411764,1.26,0.001917808219178,0.07,0.07,0.1886792452830188,0.9868292682926828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4032841539749533,-0.2323811530754666,-0.6795230447722818,-0.0422970016682869,-0.6327691281580663,-2.172515941277668,0.7619482834698926,3.2804787692551693,0.7572735754091603,2.231266878408749,2.0995376617005626,-0.1905825430599761,0.0,0.0
2023-03-10,77.0,1.21875,1.26,1.26,0.0,0.07,0.07,0.1886792452830188,0.9868292682926828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4901079677661992,-0.4115423833166117,-0.6434139875298235,-0.807562297106828,-0.4871135370562519,-2.5784162257449528,0.4013485267949978,1.692451837539093,0.7340855520140815,1.959859836793483,1.5755921226767748,0.3677025037894302,0.0,0.0
2023-03-11,0.0,1.21875,1.26,1.26,0.0,0.07,0.07,0.1886792452830188,0.9868292682926828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.4582971273905967,-1.6153298231281608,-1.546783456596967,-1.538779772197468,-1.45549563102222,-0.7972302715532485,-0.1639159566413214,0.7204226171970953,1.553395711973531,2.502673920024015,-0.607831832673266,1.5075344744403016,0.0,0.0
2023-03-12,0.0,1.21875,1.26,1.26,0.0,0.07,0.07,0.1886792452830188,0.9868292682926828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.224713432064944,-1.1941309055869205,-1.2552399177105986,-1.83548220665775,-0.949114865082319,-0.2146439809061075,0.6303781019804043,0.6681765732775428,0.1296510755156946,1.1456387119476843,-0.2039174534985638,-0.1905825430599761,0.0,0.0
2023-03-13,95.0,1.0909090909090908,1.26,1.155,0.0,0.07,0.07,0.2075471698113207,0.9868292682926828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.1260582498603319,-0.0238820213434008,-0.2404764802735704,0.0031000921289147,0.0295086376329954,-1.274760017985347,0.3233810118382652,1.8319150676791889,0.2339971807935491,1.5061644836455752,2.383420881026179,-0.1905825430599761,0.0,0.0
2023-03-14,124.0,1.1999999999999995,1.26,1.26,0.0012844036697247,0.07,0.07,0.2075471698113207,0.9868292682926828,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4878049488327444,-0.3387977230288969,-0.5954829238751083,-0.7491946050818546,-0.5394585151084665,-1.804818036524967,0.7180915563067298,1.3741301747873031,0.7402690249194355,1.8687156810271617,0.8268263159991429,0.3677025037894302,0.0,0.0
2023-03-15,121.0,1.2352941176470589,1.26,1.26,0.0,0.07,0.07,0.2075471698113207,0.9868292682926828,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.3694005965592415,-1.284144921524972,-1.3236987330853414,-1.3571913970086618,-1.2654606020065715,0.2628857655259911,0.995850828340094,-0.3295543299603635,1.2527243419506768,-0.393684807661287,-0.2305910445761385,0.972511304542954,0.0,0.0
2023-03-16,116.0,1.2118811881188118,1.155,1.26,0.0,0.07,0.07,0.2075471698113207,0.9868292682926828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.1965014501301223,-1.4663732960128952,-1.1239117711643978,-1.7073975491585025,-0.8228041571737146,0.692662537314872,-0.5440075920553986,-0.3295543299603635,-0.4771022033222001,0.149129275569245,-0.607831832673266,-0.1905825430599761,0.0,0.0
2023-03-17,105.0,1.2144578313253012,1.344,1.575,0.0016867469879518,0.07,0.07,0.2075471698113207,0.9868292682926828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5385865163154226,-1.349155044146899,-0.707223143478825,-0.9859080227386916,-0.1081814133304382,-0.1668910062628898,-2.7124791017895564,0.8194372972059245,-0.9625048263925156,0.420536317184511,-0.607831832673266,-0.1905825430599761,0.0,0.0
2023-03-18,0.0,1.2144578313253012,1.344,1.575,0.0016867469879518,0.07,0.07,0.2075471698113207,0.9868292682926828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.1309521650939233,-0.5412959203650924,-0.0958423934558335,-0.5351797343236185,0.1501296740141852,-0.2576216580849956,-1.5673312258625294,-0.5465439478520535,-0.7615419569684995,-0.3045660775786624,-0.607831832673266,-0.1905825430599761,0.0,0.0
2023-03-19,0.0,1.2144578313253012,1.344,1.575,0.0016867469879518,0.07,0.07,0.2075471698113207,0.9868292682926828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3054058493031242,-0.2602521594918411,-0.2391409398002191,-0.2660398210973519,-0.3903891210902034,0.0623232720245133,0.1674459819247965,-0.6925379334820936,-0.0836787397190301,-0.393684807661287,0.0151870446386566,-0.1905825430599761,0.0,0.0
2023-03-20,107.0,1.2,1.26,1.05,0.0016279069767441,0.07,0.07,0.2264150943396226,0.9868292682926828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3071331135032155,-0.1224306995333571,-0.3621095922724809,0.0663317584893026,-0.4950790771946324,0.4252458793128973,0.7619482834698926,0.1332866316979302,0.7982390834071325,0.3293921614181901,-0.4687481077687694,-0.1905825430599761,0.0,0.0
2023-03-21,127.0,1.224,1.2,1.575,0.0,0.07,0.07,0.2264150943396226,0.9868292682926828,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.1679156189758728,-0.2783216397282945,-0.2047631387269199,-0.2660398210973519,-0.0524226323617749,0.1339527339893268,-0.4514211680442767,0.2723285227741587,0.8948558475532942,-0.393684807661287,-0.3468116914141424,-0.1905825430599761,0.0,0.0
2023-03-22,116.0,1.2129032258064516,1.4005555555555556,1.26,0.0,0.07,0.07,0.2264150943396226,0.9868292682926828,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0105618503475734,-0.0906257472352453,0.0436473893164024,-0.3049516157806676,0.1455779367922536,-0.3913299870859765,-0.3978185015115228,-0.4051846919245546,0.1203758661576631,0.2402734313355655,-0.607831832673266,-0.1905825430599761,0.0,0.0
2023-03-23,102.0,1.2,1.356923076923077,1.4,0.0,0.07,0.07,0.2264150943396226,0.9868292682926828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1554858147545172,0.1690146809594025,0.2062370758314163,0.4554497053224592,-0.2344921212390429,-0.6873984298738766,-0.178534865695709,1.4131040381950335,0.2996965804129388,1.0544945561813637,-0.4077798995914559,-0.1905825430599761,0.0,0.0
2023-03-24,97.0,1.17,1.1205555555555555,1.26,0.0,0.07,0.07,0.2264150943396226,0.9868292682926828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055017067132733,0.1700815137408904,0.0089233370092713,0.3176370991523828,-0.1980782234635893,-1.0168939549120186,0.4841890114365285,1.8812117381516695,0.3491643636557738,1.7795969509445375,0.2076179516983025,-0.1905825430599761,0.0,0.0
2023-03-25,0.0,1.17,1.1205555555555555,1.26,0.0,0.07,0.07,0.2264150943396226,0.9868292682926828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4479051458106399,-0.4136093718307446,-0.6817489455612004,-0.0876940954654885,-0.6134242449648566,-0.8020055690175781,0.1966838000335716,2.8094216958514617,0.7534089048433137,2.3224110341750697,1.346961342011849,-0.1905825430599761,0.0,0.0
2023-03-26,0.0,1.17,1.1205555555555555,1.26,0.0,0.07,0.07,0.2264150943396226,0.9868292682926828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.585165074244546,-0.47281859120333,-0.6324328769711581,-0.2352346503063937,-0.7602177703721537,-1.1601528788416458,0.6157591929260168,0.4263279506176785,0.6606568112629986,1.0544945561813637,0.6134375873785456,-0.1905825430599761,0.0,0.0
2023-03-27,123.0,1.2342857142857142,1.26,1.26,0.0013333333333333,0.07,0.07,0.2452830188679245,0.9868292682926828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.1250502877196873,-1.3033479115917566,-1.305940991235968,-1.0767022103330943,-1.0560806897977135,-0.0570591645835178,-0.2906131684460133,0.9896582790083376,2.1114541416817603,0.8742316703324186,0.2381020557869591,0.0304052879845805,0.0,0.0
2023-03-28,142.0,1.2201680672268906,1.26,0.84,0.0,0.07,0.07,0.2452830188679245,0.9868292682926828,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.1851015064095214,-1.273343239612406,-1.118371751423089,-1.1091287059025243,-1.0754255729909237,1.0937875243178146,0.0553676791744922,-0.335874415918374,0.9605552471726838,-0.122277766046021,-0.5868740111123145,-0.0510112813476245,0.0,0.0
2023-03-29,120.0,1.2252631578947368,1.5405555555555557,1.26,0.0,0.07,0.07,0.2452830188679245,0.9868292682926828,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5630560924833798,-0.6310432281077726,-0.4254241036017229,-0.8383674678977863,-0.4438720334479009,0.3106387401691958,-0.1200592294781587,-0.689588560035022,0.0268508384641788,-1.2099313581907811,-0.48780067282418,-0.1905825430599761,0.0,0.0
2023-03-30,111.0,1.1875,1.386,1.26,0.0014583333333333,0.07,0.07,0.2452830188679245,0.9868292682926828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.1579550620886808,0.0384610193248055,-0.0849602118211201,0.1733391938684206,-0.1275262965236479,-0.5011618287653615,0.7229645259915246,-0.3891738074975949,0.1644331106083127,-0.0331590359633964,2.189084717460992,-0.1905825430599761,0.0,0.0
2023-03-31,96.0,1.2296296296296296,1.26,0.63,0.0017283950617283,0.07,0.07,0.2452830188679245,0.9868292682926828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.2610151593607831,-0.1517686010242778,-0.1225037384608815,0.2430561593426945,-0.5064584202494616,-1.4562213216295328,0.4062214964797942,-0.90531416073511,0.346845561316266,-0.5759731191939285,1.4155505762113263,-0.1905825430599761,0.0,0.0
2023-04-01,0.0,1.2296296296296296,1.26,0.63,0.0017283950617283,0.07,0.07,0.2452830188679245,0.9868292682926828,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3499692656654746,-0.1527020797080797,-0.2621913790810213,0.2284642363364511,-0.739734952873461,-1.508749593737067,0.8496617377962181,-0.6017393652186777,0.8214271068022112,-1.1187872024244607,1.5546343011158232,-0.1905825430599761,0.0,0.0
2023-04-02,0.0,1.2296296296296296,1.26,0.63,0.0017283950617283,0.07,0.07,0.2452830188679245,0.9868292682926828,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8891059979872431,-0.8140717271818116,-0.8176278226091904,-0.8383674678977863,-0.8660456607820656,0.2246833858114195,0.6401240413499956,-0.6699962935651897,0.5679047176826835,-0.4848289634276079,1.472708271377558,-0.1905825430599761,0.0,0.0
2023-04-03,100.0,1.24,1.26,1.26,0.0,0.07,0.07,0.2641509433962264,0.9868292682926828,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1680015908286192,-1.5370509677864768,-1.181735727214307,-1.0280624669789502,-1.1084256678499285,1.4805866189278074,-0.9046073487302918,-0.2347530405902077,-0.6092739366741492,-0.393684807661287,-0.607831832673266,-0.1905825430599761,0.0,0.0
2023-04-04,132.0,1.2342857142857142,1.4,1.26,0.0,0.07,0.07,0.2641509433962264,0.9868292682926828,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.382067200693243,-1.747550410983833,-1.2817034048677427,-1.5290518235266393,-1.2222190983982208,1.3182265051409143,-0.8948614093607006,-0.7182396163780025,-1.0444358423884603,-1.1187872024244607,-0.607831832673266,-0.1905825430599761,0.0,0.0
2023-04-05,118.0,1.2516129032258063,1.1117647058823528,1.26,0.001505376344086,0.07,0.07,0.2641509433962264,0.9868292682926828,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2444618194193189,-1.7354151880944062,-1.023944093510962,-1.734960070392518,-0.8865284782807582,0.8311461637801695,-1.2944449235139617,-1.1001834777737636,-1.4146712825965515,-1.299050088273406,-0.607831832673266,-0.1905825430599761,0.0,0.0
2023-04-06,76.0,1.182089552238806,1.26,1.26,0.0,0.07,0.07,0.2641509433962264,0.9868292682926828,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.910236196701691,-1.588925711786332,-0.7648492416808302,-1.5112172509634527,-0.4438720334479009,0.4921000438133943,-1.94254989159181,-0.9889499649127806,-0.0937268831902307,-1.299050088273406,-0.607831832673266,-0.1905825430599761,0.0,0.0
2023-04-07,0.0,1.182089552238806,1.26,1.26,0.0,0.07,0.07,0.2641509433962264,0.9868292682926828,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7231734838318248,-1.5120470744703511,-0.6404461198112652,-1.4755481058370798,-0.2424576613774232,0.1817057086325315,-2.4006090419626216,-0.8682363231147823,-1.6681936717160797,-1.3901942440397268,-0.607831832673266,-0.1905825430599761,1.0,0.0
2023-04-08,0.0,1.182089552238806,1.26,1.26,0.0,0.07,0.07,0.2641509433962264,0.9868292682926828,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7161492760847877,-0.645712178853233,-0.5990938295993542,-0.6373231953673221,-0.739734952873461,0.8120449739228902,0.5572835567084665,-0.7513147328915901,-0.7468562088182831,-0.9385243165755152,-0.1181809107492167,-0.1905825430599761,0.0,0.0
2023-04-09,0.0,1.182089552238806,1.26,1.26,0.0,0.07,0.07,0.2641509433962264,0.9868292682926828,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4740444107053518,-0.6897190310896139,-0.3296609052162446,-0.8172902457776571,-0.2424576613774232,1.1319899040323993,-0.6073561979577453,-1.0317158798953174,-1.4247194260677527,-1.3901942440397268,-0.607831832673266,-0.1905825430599761,0.0,0.0
